KNOWN VARIABLE VALUES
Porosity,Permeability
0.1,1e-14

KNOWN WELL PARAMETERS
Initial Pressure,Initial X,Layer Thickness,Action Well Radius,Rock Specific Heat,Rock Heat Conductivity,Rock Density,Rock Compressibility
3600000.0,240.0,100.0,0.0,1000.0,2.5,2500.0,0.0

GRID INFORMATION
Number of Grid Blocks,Number of Constant Sized Blocks,Constant Block Size,Block Growth Factor
100,20,0.01,1.2

PUMP INFORMATION
Pumping Scheme,Number of Pump Times,Deliverability,Production Index,Cutoff Pressure
Step Flows,1,0,0.0,0.0

Time [s],Mass Flowrate [kg/s]
43200.0,-5.0

OBSERVATION POINT 1
Property Observed,Radial Location [m],Number of Observations
Pressure,0.009999,644

Time [s],Observation
162643.85692068428,3580712.80099787
163035.7698289269,3580775.5496216565
163427.6827371695,3580837.8802819103
163819.59564541213,3580899.797261612
164211.50855365474,3580961.3047676734
164603.42146189735,3581022.4069491643
164995.33437013996,3581083.1079026014
165387.24727838257,3581143.411664969
165779.16018662517,3581203.322203749
166171.0730948678,3581262.843469931
166562.98600311042,3581321.9793327786
166954.89891135303,3581380.7336205356
167346.81181959563,3581439.110093889
167738.72472783824,3581497.112480942
168130.63763608085,3581554.744455842
168522.5505443235,3581612.009640728
168914.4634525661,3581668.9115976216
169306.3763608087,3581725.453847452
169698.2892690513,3581781.639896796
170090.20217729392,3581837.4731658325
170482.11508553653,3581892.95703892
170874.02799377916,3581948.094863057
171265.94090202177,3582002.8899421296
171657.85381026438,3582057.345548435
172049.766718507,3582111.4648922402
172441.6796267496,3582165.2511464907
172833.5925349922,3582218.7074373886
173225.50544323484,3582271.8368662572
173617.41835147745,3582324.642480387
174009.33125972006,3582377.127297718
174401.24416796266,3582429.2943048337
174793.15707620527,3582481.1464421432
175185.06998444788,3582532.6866131024
175576.98289269052,3582583.9176876447
175968.89580093313,3582634.842485
176360.80870917573,3582685.4638224444
176752.72161741834,3582735.784456003
177144.63452566095,3582785.807120194
177536.54743390356,3582835.534503286
177928.46034214617,3582884.9692637497
178320.3732503888,3582934.114032232
178712.2861586314,3582982.9714024155
